Class,x,y,w,h,Distance
0,676.77,179.34,58.55000000000007,43.06,25.5
0,656.16,147.21,46.16000000000008,46.01999999999998,59.92
0,781.87,176.89,87.93999999999994,46.630000000000024,24.8
0,801.44,175.04,66.43999999999994,27.390000000000015,40.95
0,36.3,168.6,103.7,46.05000000000001,28.93
0,201.55,175.83,61.670000000000016,29.059999999999974,39.89
0,372.27,177.36,28.920000000000016,15.539999999999992,70.72
0,574.48,175.74,38.559999999999945,38.41999999999999,33.04
0,133.94,191.02,303.14,181.98,7.41
0,479.03,170.13,95.25999999999999,86.23000000000002,15.05
0,599.55,169.87,44.57000000000005,44.71000000000001,25.09
0,571.38,171.36,41.360000000000014,34.54999999999998,33.57
0,593.37,162.98,28.600000000000023,30.980000000000018,73.28
0,367.39,186.45,45.79000000000002,23.26000000000002,48.81
0,239.36,152.1,172.55,221.9,5.76
0,652.66,137.25,27.540000000000077,27.099999999999994,45.01
0,666.94,167.0,31.279999999999973,27.169999999999987,57.43
0,760.43,175.03,58.620000000000005,25.52000000000001,43.88
1,875.77,154.61,64.58000000000004,219.39,6.08
0,389.94,167.59,61.80000000000001,103.67999999999998,12.44
0,470.3,164.3,33.860000000000014,79.28,17.34
1,545.92,176.21,16.850000000000023,42.98999999999998,26.29
1,529.63,173.17,17.340000000000032,45.57000000000002,25.98
0,81.34,190.4,353.66999999999996,183.6,7.13
0,399.83,189.08,113.77000000000004,88.96000000000001,14.67
0,468.73,155.19,81.03999999999996,81.62,24.92
0,0.0,202.39,265.31,166.02000000000004,8.79
0,706.63,168.91,276.65999999999997,105.57000000000002,12.25
0,679.19,178.86,193.29999999999995,66.44999999999999,18.17
0,635.62,172.25,118.84000000000003,49.31,26.12
0,523.7,169.47,48.969999999999914,44.09,38.36
0,625.65,179.32,30.920000000000073,27.340000000000003,43.46
0,580.85,176.13,40.47000000000003,38.5,31.1
0,597.81,172.27,33.020000000000095,34.44,39.59
0,1226.17,217.61,14.829999999999927,156.39,0.65
0,852.91,183.72,388.09000000000003,190.28,5.34
0,682.62,167.57,87.25999999999999,75.06,18.97
0,0.0,192.44,205.57,135.3,10.39
0,667.35,175.74,51.10000000000002,43.89999999999998,26.98
0,646.03,173.8,30.120000000000005,27.75999999999999,43.68
0,593.33,171.11,26.67999999999995,25.67999999999998,48.75
0,624.17,158.15,33.870000000000005,30.519999999999982,74.27
0,0.0,175.59,98.4,99.01000000000002,14.93
0,387.9,182.66,31.360000000000014,16.319999999999993,63.37
0,873.09,188.7,367.90999999999997,185.3,3.89
0,620.92,190.52,91.21000000000004,62.17999999999998,18.62
0,554.96,184.37,82.01999999999998,35.870000000000005,33.92
0,692.59,181.19,90.79999999999995,40.50999999999999,30.2
0,761.81,179.93,79.19000000000005,35.41,33.13
0,834.19,181.5,58.569999999999936,29.47,35.93
0,875.31,173.69,67.67000000000007,33.58000000000001,38.89
1,731.87,153.09,39.66999999999996,135.23999999999998,9.43
0,629.16,174.41,27.110000000000014,22.120000000000005,51.54
0,669.41,171.16,63.110000000000014,51.379999999999995,25.98
0,719.28,182.28,102.50999999999999,70.15,16.36
0,672.86,141.06,57.90999999999997,56.97,49.18
0,868.9,179.82,164.68999999999994,75.02000000000001,16.21
0,809.78,175.2,68.02999999999997,27.79000000000002,40.41
0,590.47,160.75,46.50999999999999,41.91999999999999,55.73
0,105.66,190.91,144.24,53.93000000000001,23.5
0,416.01,181.73,39.160000000000025,24.430000000000007,57.49
0,971.55,109.0,269.45000000000005,265.0,5.64
0,306.65,181.27,130.02000000000004,87.00999999999996,15.39
0,296.14,173.88,220.52999999999997,140.51999999999998,10.75
0,844.65,141.69,166.48000000000002,60.84,24.0
0,999.7,144.05,82.54999999999995,41.44999999999999,33.33
0,1128.77,132.27,102.29999999999995,48.92999999999998,33.61
0,1041.2,147.3,93.62999999999988,37.599999999999994,33.75
0,445.33,182.88,61.0,40.84,27.6
0,391.48,182.59,91.24000000000001,58.99000000000001,21.64
0,667.86,171.98,49.83000000000004,35.05000000000001,33.41
0,606.13,177.56,34.33000000000004,26.840000000000003,44.73
0,574.45,170.36,38.289999999999964,15.589999999999975,79.31
0,829.85,0.0,411.15,374.0,3.04
0,0.0,177.3,225.34,178.84999999999997,6.99
0,112.05,179.8,290.63,97.71999999999997,12.58
0,174.85,178.05,188.16,74.94,15.04
0,335.56,182.25,158.60000000000002,53.25999999999999,21.94
0,325.82,139.44,186.18,89.33000000000001,24.53
0,670.21,185.83,78.25999999999999,57.22999999999999,20.5
0,742.16,182.39,101.13999999999999,42.51000000000002,25.48
0,570.78,178.93,33.79000000000008,30.799999999999983,39.67
0,0.0,200.02,152.69,132.98,8.77
0,0.0,204.65,388.9,170.35,6.21
0,197.02,187.65,145.12999999999997,71.04999999999998,17.16
0,305.77,187.62,80.79000000000002,44.51999999999998,24.55
0,393.68,187.75,89.40999999999997,52.72,21.88
0,478.26,154.9,55.52999999999997,60.129999999999995,35.99
0,514.8,183.17,29.00999999999999,23.150000000000006,46.81
0,0.0,195.7,100.88,72.75,14.62
0,101.54,181.34,140.51,60.97,21.54
0,301.08,181.48,72.29000000000002,39.55000000000001,31.1
0,0.0,175.01,66.12,59.07000000000002,24.39
0,469.85,131.07,83.38,93.39000000000001,30.35
0,550.95,177.95,22.519999999999982,20.189999999999998,62.27
0,369.63,180.97,29.879999999999995,17.919999999999987,65.16
0,584.25,176.85,37.559999999999945,37.420000000000016,33.86
0,552.29,170.73,161.26999999999998,155.38000000000002,9.33
0,281.76,175.84,24.389999999999986,32.620000000000005,40.36
0,424.3,179.56,38.69,22.129999999999995,50.83
0,585.87,178.5,26.08000000000004,25.77000000000001,48.5
0,442.01,180.66,38.94,27.539999999999992,46.23
0,418.3,176.62,36.81,29.5,54.89
0,495.56,174.03,21.859999999999957,22.44999999999999,78.53
0,580.77,178.03,60.92000000000007,58.900000000000006,21.51
1,188.45,146.59,96.34000000000003,182.01000000000002,7.44
0,569.62,124.06,78.11000000000001,94.60999999999999,32.46
0,0.0,189.49,107.76,40.03,30.25
0,105.11,188.48,80.85000000000001,35.900000000000006,36.23
0,170.23,190.37,68.36000000000001,26.549999999999983,41.4
0,214.09,187.77,56.059999999999974,25.639999999999986,45.87
0,0.0,195.4,282.03,178.6,7.76
0,411.26,190.43,44.420000000000016,32.879999999999995,33.81
0,268.57,193.58,125.45999999999998,87.6,14.43
0,880.29,181.72,360.71000000000004,192.28,3.9
0,0.0,195.84,271.26,178.16,8.61
0,350.15,184.48,102.18,63.420000000000016,19.79
0,412.24,185.27,72.67000000000002,45.41,25.15
0,451.4,182.71,51.55000000000001,37.22999999999999,30.05
0,477.71,182.15,45.06999999999999,30.340000000000003,35.97
0,778.15,154.87,102.73000000000002,39.43000000000001,31.55
0,752.53,157.78,76.93000000000006,34.66999999999999,36.41
0,1089.55,136.9,133.85000000000014,38.48999999999998,30.72
0,1049.78,137.91,125.40000000000009,38.21000000000001,33.48
0,1023.9,142.77,122.56000000000006,32.45999999999998,36.41
0,1009.16,143.36,112.44999999999993,30.869999999999976,39.09
0,665.73,172.29,37.98000000000002,29.960000000000008,37.77
0,703.31,176.48,58.72000000000003,43.77000000000001,25.95
0,755.79,171.0,52.31000000000006,18.330000000000013,58.1
1,540.4,170.01,11.0,29.920000000000016,41.86
0,778.31,167.67,42.930000000000064,33.48000000000002,35.21
0,883.77,164.84,59.680000000000064,21.430000000000007,56.03
0,1097.96,154.82,73.24000000000001,26.349999999999994,52.38
0,598.91,158.81,48.82000000000005,43.870000000000005,53.53
0,331.41,182.14,63.289999999999964,35.660000000000025,40.11
1,0.0,162.33,133.53,210.67,3.98
1,976.42,148.49,54.60000000000002,129.13,10.12
0,685.78,164.33,80.37,68.41999999999999,21.33
1,1050.33,146.46,186.67000000000007,226.54,3.42
0,676.2,178.45,131.26999999999998,44.55000000000001,25.08
0,646.61,178.3,62.69999999999993,23.560000000000002,47.26
0,588.49,165.23,27.41999999999996,29.700000000000017,76.17
0,75.82,197.6,103.26000000000002,42.93000000000001,28.43
0,945.17,179.56,60.79000000000008,20.900000000000006,51.03
0,34.37,193.33,204.07999999999998,89.55999999999997,15.59
0,302.48,188.82,67.38999999999999,44.81,27.89
0,393.56,154.06,66.82999999999998,57.639999999999986,46.84
0,497.22,173.55,22.720000000000027,25.819999999999993,79.38
0,568.58,180.63,17.589999999999918,13.759999999999991,68.63
0,823.45,145.96,67.39999999999998,100.17999999999998,13.37
1,1051.27,100.32,171.73000000000002,268.68,3.39
1,924.77,144.35,20.940000000000055,61.390000000000015,21.13
1,558.38,152.97,51.22000000000003,144.34,9.51
1,468.74,149.99,63.710000000000036,138.64,10.4
1,505.99,137.71,62.950000000000045,154.72,9.58
1,847.04,151.2,36.120000000000005,76.75,16.39
1,1074.52,143.97,44.57999999999993,88.94999999999999,14.64
1,1110.47,130.65,47.960000000000036,102.38,13.43
1,1094.84,150.42,33.580000000000155,83.89000000000001,14.02
0,601.38,159.29,18.159999999999968,20.52000000000001,74.04
0,517.88,162.24,221.53999999999996,209.99,7.03
0,377.47,185.02,40.16999999999996,20.03,52.96
0,334.16,187.89,39.75,20.380000000000024,52.02
0,424.44,181.55,38.73000000000002,20.109999999999985,53.63
0,947.79,174.52,138.04999999999995,44.09,27.62
0,41.76,201.16,96.74000000000001,29.090000000000003,37.88
0,784.41,167.78,88.63,38.46000000000001,35.05
0,870.42,158.67,153.71000000000015,64.62,21.78
0,720.47,162.5,173.30999999999995,74.78999999999999,18.84
0,0.0,196.48,304.15,119.71000000000001,9.71
1,315.38,171.28,15.0,62.77000000000001,22.36
0,1075.99,150.49,165.01,129.45999999999998,9.86
0,233.99,184.3,209.48000000000002,66.29999999999998,16.59
0,565.18,192.31,31.100000000000023,25.74000000000001,45.09
0,620.51,183.82,32.14999999999998,35.75,43.96
0,577.02,173.77,68.62,62.51999999999998,20.5
0,0.0,18.37,308.26,356.63,4.62
0,0.0,186.54,244.4,104.41,12.65
0,238.75,183.35,116.36000000000001,62.16,19.29
0,366.65,176.16,119.61000000000001,83.82000000000002,16.05
0,349.52,182.3,71.69,39.369999999999976,28.35
0,457.17,177.82,59.68000000000001,43.610000000000014,27.83
0,492.32,180.92,37.69999999999999,26.940000000000026,38.96
0,516.35,179.8,31.269999999999982,22.869999999999976,47.64
0,308.76,184.02,68.26999999999998,33.349999999999994,34.93
0,605.37,176.7,56.77999999999997,52.43000000000001,23.91
0,577.48,177.7,30.879999999999995,20.120000000000005,53.83
0,548.43,179.18,29.129999999999995,18.680000000000007,56.46
0,289.63,151.53,216.51,182.9,9.49
0,743.28,198.05,156.91000000000008,95.37,13.42
0,847.83,203.28,393.16999999999996,170.72,7.47
0,533.13,179.48,42.22000000000003,37.880000000000024,31.08
0,427.27,180.44,107.07000000000005,83.58999999999997,15.01
0,727.06,189.09,91.3900000000001,67.01000000000002,18.47
0,698.66,186.56,64.30000000000007,46.349999999999994,25.22
0,681.59,183.51,52.49000000000001,38.879999999999995,29.8
0,671.88,184.19,41.870000000000005,30.72,35.82
0,589.53,177.59,27.029999999999973,26.72999999999999,46.83
0,219.8,183.08,119.30000000000001,67.42999999999998,20.25
0,425.21,175.14,43.97000000000003,31.100000000000023,46.26
0,546.82,177.59,25.229999999999905,24.169999999999987,50.9
0,535.4,174.5,22.720000000000027,20.129999999999995,61.79
0,570.47,161.98,28.66999999999996,29.430000000000007,76.78
0,0.0,198.33,82.4,56.16999999999999,21.09
0,152.3,193.72,68.01999999999998,25.939999999999998,47.07
0,543.29,182.2,25.629999999999995,20.380000000000024,47.15
0,441.74,185.23,45.920000000000016,30.630000000000024,35.13
0,343.05,184.3,136.14,94.93,14.3
0,570.93,170.72,20.360000000000014,27.599999999999994,62.09
0,353.7,179.15,35.55000000000001,20.19999999999999,53.55
0,6.96,186.54,151.4,53.46000000000001,22.3
0,574.57,182.91,95.75999999999999,91.39000000000001,14.09
0,219.7,200.99,85.38,36.41,31.76
0,119.68,205.96,94.20999999999998,37.48999999999998,30.27
0,363.3,194.03,57.379999999999995,28.819999999999993,40.19
0,1045.08,186.53,190.1500000000001,57.25,21.49
0,305.72,197.02,51.799999999999955,25.090000000000003,47.25
1,290.73,150.04,83.10999999999996,160.97,8.24
0,0.0,115.68,147.17,169.70999999999998,10.64
0,0.0,160.87,222.17,148.06,12.77
0,255.1,183.2,118.70000000000002,66.67000000000002,21.14
0,383.79,185.63,69.85999999999996,38.34,30.5
0,440.16,176.51,50.94999999999999,37.03,37.31
0,471.95,183.79,38.150000000000034,26.230000000000018,42.31
0,598.82,175.59,27.879999999999995,27.560000000000002,45.46
0,299.26,188.93,70.34000000000003,36.51999999999998,31.28
0,365.05,184.79,63.639999999999986,37.72,28.92
0,477.04,181.25,27.909999999999968,20.25,53.01
1,851.43,161.06,35.81000000000006,86.43,15.16
1,897.15,163.6,28.440000000000055,83.1,14.79
1,83.85,164.01,27.86,70.56,19.96
1,297.09,134.45,55.0,167.03000000000003,8.78
0,0.0,92.78,373.34,281.22,5.44
0,431.92,180.15,62.31999999999999,54.41999999999999,24.03
0,643.56,178.94,70.63000000000011,57.94,20.76
0,618.08,180.93,58.57999999999993,47.09,25.47
0,461.05,150.01,55.56,61.08000000000001,33.68
0,600.08,179.96,34.110000000000014,28.95999999999998,38.64
0,572.78,172.9,25.980000000000018,23.19999999999999,64.02
0,666.12,180.07,123.88999999999999,89.73000000000002,14.54
0,581.6,176.42,18.110000000000014,14.350000000000023,65.84
0,340.44,182.08,86.66000000000003,51.079999999999984,23.08
1,949.25,150.93,71.65999999999997,143.83999999999997,8.99
1,597.98,158.05,67.67999999999995,142.33999999999997,8.78
1,261.32,167.45,74.75999999999999,164.65000000000003,8.31
1,856.76,151.06,34.700000000000045,87.85999999999999,14.66
0,663.15,161.26,58.99000000000001,52.370000000000005,27.3
1,767.28,156.5,57.889999999999986,109.66000000000003,9.36
0,869.71,177.99,353.28999999999996,191.01,5.3
0,0.0,170.96,154.94,95.37999999999997,15.84
0,437.86,177.21,43.89999999999998,24.379999999999995,45.93
0,706.92,172.02,76.7700000000001,70.28999999999999,17.34
0,687.49,176.92,69.62,52.46000000000001,22.29
0,672.83,177.09,47.539999999999964,39.96000000000001,28.27
0,663.85,177.29,43.32999999999993,34.140000000000015,33.47
0,651.13,175.86,27.600000000000023,23.92999999999998,44.85
0,672.23,180.0,112.60000000000002,45.629999999999995,24.88
0,221.03,184.55,200.02,113.84999999999997,11.1
0,448.75,179.87,78.10000000000002,52.579999999999984,21.58
0,477.66,171.77,69.88999999999993,53.47999999999999,25.85
0,517.64,178.26,38.90999999999997,31.97,34.59
0,288.93,196.54,201.51999999999998,155.73999999999998,9.61
0,712.97,168.02,205.90999999999997,170.58,9.6
0,693.43,185.45,117.04000000000008,89.23000000000002,14.84
0,478.68,191.54,65.91000000000003,51.07000000000002,23.26
0,657.22,189.26,88.48000000000002,61.23000000000002,19.74
0,541.72,186.35,27.25999999999999,24.120000000000005,44.35
0,629.65,179.42,27.360000000000014,22.690000000000026,50.04
0,0.0,155.0,321.97,219.0,7.21
0,303.06,186.3,130.51999999999998,78.25999999999999,15.79
0,400.8,176.94,74.50999999999999,52.59,24.64
0,1000.1,122.33,240.89999999999998,162.64000000000004,11.34
0,592.3,178.2,29.840000000000032,26.330000000000013,41.51
0,612.29,173.8,49.29000000000008,49.47,24.46
0,0.0,201.34,313.6,172.66,5.72
0,379.71,188.91,107.43,67.23999999999998,17.54
0,486.66,177.24,51.23999999999995,35.129999999999995,32.84
0,192.5,170.05,64.68,33.129999999999995,39.51
0,285.42,172.29,43.52999999999997,22.78,50.42
0,573.54,172.15,37.26999999999998,37.139999999999986,34.1
0,1001.26,192.93,113.75,154.32999999999998,7.47
0,0.0,216.87,331.33,157.13,2.95
0,890.89,180.3,350.11,193.7,2.99
0,760.27,199.31,269.3900000000001,174.69,7.66
0,700.28,172.38,151.80000000000007,116.59000000000003,12.98
0,514.2,181.94,55.70999999999992,45.599999999999994,27.16
0,664.13,168.87,64.25999999999999,57.84,27.55
0,655.69,183.45,41.539999999999964,35.71000000000001,35.02
1,638.19,130.6,58.0,170.35,8.53
1,702.61,148.68,49.66999999999996,148.40999999999997,8.47
1,807.83,150.84,57.0,120.35,9.74
0,577.72,126.5,63.5,76.9,38.68
0,0.0,188.76,48.45,41.66,26.74
0,40.46,187.66,91.32999999999998,35.28999999999999,31.85
0,114.81,186.4,78.71000000000001,29.44999999999999,36.98
0,183.57,181.23,54.02000000000001,28.01000000000002,42.72
0,224.04,182.48,45.70000000000002,22.880000000000024,47.5
0,0.0,168.42,172.18,205.58,2.37
0,1216.18,31.07,24.819999999999936,262.56,6.91
0,747.93,176.87,205.38,117.38,11.0
0,278.89,173.24,185.94,135.51999999999998,11.28
0,686.77,159.8,128.47000000000003,86.98999999999998,17.11
0,400.06,174.01,95.19,84.71000000000004,16.08
0,437.29,182.5,74.09999999999997,48.5,23.07
0,500.76,171.61,35.98000000000002,32.69999999999999,43.39
0,544.88,178.84,20.629999999999995,17.710000000000008,61.92
0,507.95,178.26,39.349999999999966,33.59,37.7
0,786.63,197.22,406.15,176.78,6.14
0,495.46,182.55,64.93,53.04999999999998,23.24
0,672.05,184.85,83.86000000000001,64.86000000000001,19.2
0,548.32,183.93,31.569999999999936,29.180000000000007,38.57
0,647.42,180.8,36.58000000000004,32.25999999999999,38.89
0,948.33,179.34,134.86,61.71000000000001,19.55
0,1041.44,180.36,116.32999999999993,50.059999999999974,22.91
0,1145.95,179.27,80.38999999999987,38.78999999999999,27.48
0,696.75,184.66,107.29999999999995,73.26000000000002,15.62
0,252.39,178.91,197.46000000000004,128.13000000000002,10.55
0,640.39,176.26,39.15999999999997,29.47,37.99
0,0.0,184.64,221.61,112.19,11.26
0,405.09,180.7,99.41000000000003,65.70000000000002,18.34
0,280.24,184.38,100.80000000000001,52.870000000000005,21.43
0,374.59,183.73,61.34000000000003,36.51000000000002,30.38
0,424.51,172.28,41.74000000000001,34.84,38.88
0,512.79,180.32,34.139999999999986,24.52000000000001,42.11
0,458.81,171.94,39.879999999999995,28.72999999999999,50.04
0,529.69,178.25,25.92999999999995,19.960000000000008,51.8
0,587.63,176.59,26.730000000000018,25.090000000000003,47.62
0,619.46,177.14,14.17999999999995,14.380000000000024,74.33
0,572.62,179.5,32.41999999999996,29.55000000000001,41.26
0,0.0,187.68,218.88,121.79000000000002,11.26
0,182.53,186.8,153.05999999999997,73.08999999999997,17.21
0,275.88,112.92,194.36,168.13,14.79
0,457.42,185.4,58.160000000000025,41.56,27.18
0,490.79,184.13,39.35999999999996,28.599999999999994,38.24
0,0.0,185.07,141.15,92.84000000000003,14.35
0,357.68,131.87,144.68,116.13999999999999,18.93
0,476.27,176.53,80.61000000000001,40.19999999999999,27.15
0,629.32,169.67,36.129999999999995,35.82000000000002,37.11
0,395.28,193.27,118.97000000000003,77.97,16.11
0,597.09,180.06,22.519999999999982,22.52000000000001,63.03
1,840.86,150.11,63.66999999999996,160.28999999999996,8.27
0,0.0,116.05,147.3,169.81,10.63
0,622.94,151.26,48.569999999999936,52.51000000000002,45.75
0,133.86,199.71,107.91,41.079999999999984,28.7
0,342.64,187.57,49.69999999999999,27.430000000000007,41.42
0,437.45,183.07,31.53000000000003,18.640000000000015,64.4
1,50.2,165.15,91.38000000000001,175.83,7.37
0,651.34,161.51,36.879999999999995,88.53,15.36
0,975.65,170.06,247.35000000000002,167.21999999999997,6.45
0,535.5,167.43,20.17999999999995,43.620000000000005,29.03
1,707.11,157.53,17.67999999999995,65.91999999999999,19.99
0,713.78,168.52,136.55000000000007,42.59,25.09
1,955.54,157.85,62.33000000000004,161.28,7.73
1,502.2,177.39,25.189999999999998,56.96000000000001,20.58
1,441.56,169.87,34.329999999999984,87.29000000000002,14.48
1,708.95,164.7,19.809999999999945,62.880000000000024,22.64
1,726.06,165.73,22.840000000000032,59.58000000000001,22.72
1,1222.33,164.31,18.670000000000073,146.11,7.8
0,0.0,155.75,316.1,218.25,4.46
0,1090.53,36.7,150.47000000000003,252.29000000000002,9.02
0,732.17,174.65,160.63,94.82000000000002,13.14
0,345.26,170.2,143.41000000000003,109.69999999999999,13.46
0,682.53,157.88,110.73000000000002,75.75999999999999,19.31
0,431.73,170.51,80.25,73.66,18.24
0,457.8,179.88,65.79000000000002,43.69,25.19
0,512.13,168.1,33.389999999999986,31.060000000000002,45.57
1,479.88,156.96,97.65999999999997,170.77,7.28
0,491.95,187.1,39.71999999999997,41.69,32.02
0,470.38,188.77,35.43000000000001,25.090000000000003,46.2
0,570.29,178.93,32.48000000000002,29.609999999999985,41.19
0,0.0,194.78,203.47,98.88000000000002,12.2
0,166.46,194.2,232.87999999999997,114.18,11.56
0,286.44,183.44,97.79000000000002,56.09,22.03
0,352.73,183.11,73.02999999999997,42.16999999999999,28.0
0,418.88,142.62,92.25999999999999,91.51999999999998,24.67
0,492.01,183.83,40.299999999999955,30.539999999999992,36.07
0,507.57,183.76,30.22999999999996,22.82000000000002,47.43
0,166.76,181.54,120.25,57.420000000000016,22.01
0,359.82,179.94,65.57999999999998,23.72,51.74
0,491.31,172.41,50.43000000000001,22.30000000000001,59.92
0,443.6,178.49,50.69999999999999,18.67999999999998,64.51
0,575.24,176.89,28.649999999999977,26.400000000000006,41.43
0,797.65,184.73,253.85000000000002,147.93000000000004,9.73
0,781.21,181.18,87.63,53.16999999999999,21.74
0,655.2,173.5,94.17999999999995,33.360000000000014,34.49
0,884.96,113.59,356.03999999999996,260.40999999999997,5.47
0,795.42,161.97,97.06000000000006,82.75,16.2
0,773.11,136.68,72.12,71.5,28.91
0,579.33,182.18,57.89999999999998,47.359999999999985,22.88
0,0.0,172.26,117.0,201.74,5.18
0,271.96,183.99,168.11,71.84,16.51
0,340.72,187.76,134.33999999999997,56.420000000000016,19.48
0,401.06,181.15,87.27999999999997,42.31999999999999,27.23
0,505.27,187.23,61.370000000000005,40.51000000000002,25.03
0,695.55,117.12,195.93000000000006,169.43,13.14
0,669.93,179.59,81.38,56.75999999999999,20.78
0,630.77,179.16,27.00999999999999,21.05000000000001,49.64
0,105.31,189.85,159.08999999999997,70.27000000000001,16.17
0,213.57,158.48,140.28000000000003,81.72,21.0
0,589.65,178.27,39.04000000000008,35.629999999999995,32.86
0,88.49,185.03,108.05,45.99000000000001,22.96
0,7.38,183.33,59.35999999999999,50.03999999999999,22.28
0,0.0,192.34,231.32,90.09,14.77
0,188.07,142.52,285.92,210.29,8.44
0,747.98,159.03,281.8499999999999,211.08,8.0
0,453.27,182.24,91.23000000000002,72.19999999999999,17.17
0,494.42,163.93,68.11999999999995,64.31,23.1
0,519.58,168.82,65.31999999999994,47.06999999999999,28.46
0,620.59,171.61,51.20999999999992,28.42999999999998,41.37
0,734.87,155.48,266.46000000000004,189.78,8.92
0,0.0,188.66,186.75,185.34,6.07
0,0.0,189.52,271.67,143.52,8.5
0,36.4,178.67,287.42,107.49000000000004,11.05
0,186.72,157.67,244.58,97.93,15.48
0,153.89,172.97,222.05,98.26000000000002,13.23
0,700.09,179.46,125.99000000000001,83.11999999999998,14.28
0,254.13,161.69,168.64999999999998,81.32,17.73
0,310.93,175.39,146.55,60.85000000000002,19.82
0,316.35,170.99,154.98999999999995,58.45999999999998,22.54
0,399.71,171.28,107.13,39.34,30.21
0,433.66,164.2,86.10999999999996,40.630000000000024,35.07
0,649.54,174.79,45.25999999999999,35.379999999999995,31.78
0,677.9,175.42,81.86000000000001,62.690000000000026,19.77
0,638.05,169.71,33.49000000000001,29.73999999999998,42.53
0,785.11,193.9,436.81000000000006,180.1,6.01
0,477.25,184.13,54.83000000000004,36.349999999999994,31.21
0,132.55,199.4,247.17000000000002,134.73999999999998,10.56
0,309.39,191.21,141.29000000000002,82.78999999999999,15.49
0,410.82,188.21,111.37000000000006,92.71000000000001,14.3
0,680.27,164.09,118.55000000000007,106.38000000000002,14.28
0,506.32,184.72,49.48999999999995,40.849999999999994,27.89
0,649.57,183.42,67.26999999999998,47.02000000000001,24.54
0,548.3,182.12,23.90000000000009,21.22999999999999,49.42
0,629.95,179.49,24.799999999999955,20.659999999999997,54.73
0,804.39,182.99,164.83000000000004,151.21999999999997,9.83
0,599.41,183.9,54.47000000000003,38.650000000000006,29.82
0,753.76,181.41,32.950000000000045,31.689999999999998,39.21
0,652.44,183.19,33.19999999999993,24.090000000000003,46.71
0,265.95,194.26,83.07999999999998,27.930000000000007,41.83
0,0.0,192.62,57.28,55.99000000000001,18.33
0,298.84,180.53,22.610000000000014,27.939999999999998,46.65
0,314.33,185.35,54.77000000000004,26.439999999999998,42.43
0,332.69,172.48,48.170000000000016,29.330000000000013,56.67
1,1158.32,110.72,64.68000000000006,258.28,4.27
1,1088.81,125.79,90.0,243.20999999999998,5.18
1,1051.4,111.45,112.5,257.55,4.39
0,711.34,160.09,33.379999999999995,33.879999999999995,42.4
1,689.38,163.11,17.340000000000032,45.119999999999976,28.84
1,672.1,165.11,16.66999999999996,44.50999999999999,28.61
0,0.0,185.92,329.74,188.08,4.51
0,732.25,190.49,192.02999999999997,123.71999999999997,10.57
0,404.31,184.62,97.06,63.56999999999999,17.23
0,479.97,173.71,54.97000000000003,47.109999999999985,25.3
0,654.68,180.78,62.010000000000105,46.389999999999986,25.9
0,515.38,175.53,41.299999999999955,33.099999999999994,34.52
0,749.04,188.57,295.78999999999996,185.43,8.02
0,138.52,200.17,306.56999999999994,173.83,7.92
0,702.13,188.71,139.47000000000003,94.96000000000001,13.32
0,672.01,184.29,90.90999999999997,68.61000000000001,18.36
0,471.38,185.11,69.83000000000004,58.44999999999999,20.87
0,662.94,169.71,68.86999999999989,65.70999999999998,22.94
0,519.47,182.91,44.5,36.78999999999999,31.72
0,636.51,178.68,30.980000000000018,26.829999999999984,41.48
0,978.37,185.13,262.63,188.87,2.34
0,694.06,185.05,172.92000000000007,111.84999999999997,11.32
0,366.26,177.74,52.44,101.12,13.5
0,256.77,199.99,135.20000000000005,85.44,14.22
0,625.3,174.8,100.6400000000001,75.01999999999998,18.37
0,569.43,185.92,53.10000000000002,38.920000000000016,30.28
0,409.62,189.86,40.5,31.25,35.4
0,547.23,185.11,34.85000000000002,28.20999999999998,40.3
1,406.54,179.31,10.95999999999998,29.810000000000002,44.16
1,397.88,182.71,11.480000000000018,29.900000000000006,44.01
0,418.59,181.6,43.27000000000004,83.16,15.78
0,0.0,215.25,377.01,158.75,3.63
0,904.49,203.93,336.51,170.07,3.14
0,732.71,198.08,254.7199999999999,175.92,8.24
0,470.51,192.98,83.98000000000002,68.96000000000001,18.91
0,519.79,178.96,63.83000000000004,62.150000000000006,24.41
0,559.51,179.97,51.99000000000001,46.99000000000001,30.38
0,619.92,190.28,40.700000000000045,26.060000000000002,45.8
0,0.0,208.3,315.98,165.7,3.47
0,682.99,184.25,73.22000000000003,58.099999999999994,21.09
0,668.57,182.33,61.299999999999955,47.28999999999999,26.36
0,652.18,163.7,56.1400000000001,56.410000000000025,33.5
0,536.31,178.36,29.850000000000023,30.079999999999984,38.71
0,695.19,173.2,20.11999999999989,16.75,60.91
0,730.93,164.99,21.540000000000077,20.48999999999998,76.5
0,609.75,176.56,56.16999999999996,30.69999999999999,33.39
0,0.0,152.37,133.55,122.71999999999997,13.74
0,372.2,122.66,160.05,98.02000000000001,38.11
0,436.19,180.35,169.51000000000005,87.38000000000002,14.04
0,903.6,200.83,337.4,173.17,4.18
0,0.0,187.92,226.0,151.15,7.59
0,122.33,181.93,242.72000000000003,88.49000000000001,13.09
0,204.94,182.22,227.88,76.57000000000002,15.27
0,250.16,180.06,189.59,66.21000000000001,17.73
0,767.58,180.39,236.44999999999993,159.29000000000002,9.18
0,682.2,184.42,69.76999999999998,48.98000000000002,22.71
0,341.88,182.52,136.41000000000003,56.45999999999998,20.18
